FileName,Type,Name,ReleaseDate,Eoas,Eol,Version,Date
quasar,versions,2.4.9,2022-01-13,,,,
quasar,versions,1.17.4,2022-01-13,,,,
quasar,versions,2.4.8,2022-01-12,,,,
quasar,versions,1.17.3,2022-01-12,,,,
quasar,versions,2.4.7,2022-01-11,,,,
quasar,versions,2.4.6,2022-01-11,,,,
quasar,versions,2.4.5,2022-01-11,,,,
quasar,versions,1.17.2,2022-01-11,,,,
quasar,versions,2.4.4,2022-01-08,,,,
quasar,versions,1.17.1,2022-01-08,,,,
quasar,versions,2.4.3,2022-01-04,,,,
quasar,versions,1.17.0,2022-01-04,,,,
quasar,versions,2.4.2,2021-12-27,,,,
quasar,versions,2.4.1,2021-12-25,,,,
quasar,versions,2.4.0,2021-12-24,,,,
quasar,versions,2.3.4,2021-12-06,,,,
quasar,versions,1.16.3,2021-12-01,,,,
quasar,versions,1.16.2,2021-12-01,,,,
quasar,versions,1.16.1,2021-12-01,,,,
quasar,versions,2.3.3,2021-11-19,,,,
quasar,versions,2.3.2,2021-11-13,,,,
quasar,versions,2.3.1,2021-11-10,,,,
quasar,versions,2.3.0,2021-11-06,,,,
quasar,versions,2.2.4,2021-11-05,,,,
quasar,versions,2.2.3,2021-11-04,,,,
quasar,versions,2.2.2,2021-10-29,,,,
quasar,versions,2.2.1,2021-10-25,,,,
quasar,versions,2.2.0,2021-10-23,,,,
quasar,versions,2.1.9,2021-10-21,,,,
quasar,versions,2.1.8,2021-10-20,,,,
quasar,versions,2.1.7,2021-10-19,,,,
quasar,versions,2.1.6,2021-10-19,,,,
quasar,versions,2.1.5,2021-10-16,,,,
quasar,versions,2.1.4,2021-10-15,,,,
quasar,versions,2.1.3,2021-10-14,,,,
quasar,versions,2.1.2,2021-10-12,,,,
quasar,versions,2.1.1,2021-10-09,,,,
quasar,versions,2.1.0,2021-09-16,,,,
quasar,versions,1.16.0,2021-09-16,,,,
quasar,versions,2.0.4,2021-08-21,,,,
quasar,versions,2.0.3,2021-07-19,,,,
quasar,versions,1.15.23,2021-07-19,,,,
quasar,versions,2.0.2,2021-07-08,,,,
quasar,versions,1.15.22,2021-07-08,,,,
quasar,versions,2.0.1,2021-06-27,,,,
quasar,versions,2.0.0,2021-06-21,,,,
quasar,versions,1.15.21,2021-06-16,,,,
quasar,versions,1.15.20,2021-06-06,,,,
quasar,versions,1.15.19,2021-05-29,,,,
quasar,versions,1.15.18,2021-05-27,,,,
quasar,versions,1.15.17,2021-05-27,,,,
quasar,versions,1.15.16,2021-05-22,,,,
quasar,versions,1.15.15,2021-05-16,,,,
quasar,versions,1.15.14,2021-05-12,,,,
quasar,versions,1.15.13,2021-05-03,,,,
quasar,versions,1.15.12,2021-04-30,,,,
quasar,versions,1.15.11,2021-04-26,,,,
quasar,versions,1.15.10,2021-04-04,,,,
quasar,versions,1.15.9,2021-03-25,,,,
quasar,versions,1.15.8,2021-03-25,,,,
quasar,versions,1.15.7,2021-03-22,,,,
quasar,versions,1.15.6,2021-03-19,,,,
quasar,versions,1.15.5,2021-03-08,,,,
quasar,versions,1.15.4,2021-02-18,,,,
quasar,versions,1.15.3,2021-02-10,,,,
quasar,versions,1.15.2,2021-02-02,,,,
quasar,versions,1.15.1,2021-01-22,,,,
quasar,versions,1.15.0,2020-12-30,,,,
quasar,versions,1.14.7,2020-12-07,,,,
quasar,versions,1.14.6,2020-12-03,,,,
quasar,versions,1.14.5,2020-11-18,,,,
quasar,versions,1.14.4,2020-11-18,,,,
quasar,versions,1.14.3,2020-10-26,,,,
quasar,versions,1.14.2,2020-10-19,,,,
quasar,versions,1.14.1,2020-10-02,,,,
quasar,versions,1.14.0,2020-09-12,,,,
quasar,versions,1.13.2,2020-09-02,,,,
quasar,versions,1.13.1,2020-08-22,,,,
quasar,versions,1.13.0,2020-08-22,,,,
quasar,versions,1.12.13,2020-07-20,,,,
quasar,versions,1.12.12,2020-07-15,,,,
quasar,versions,1.12.11,2020-07-13,,,,
quasar,versions,1.12.9,2020-07-10,,,,
quasar,versions,1.12.10,2020-07-10,,,,
quasar,versions,1.12.8,2020-06-23,,,,
quasar,versions,1.12.7,2020-06-21,,,,
quasar,versions,1.12.6,2020-06-19,,,,
quasar,versions,1.12.5,2020-06-15,,,,
quasar,versions,1.12.4,2020-06-09,,,,
quasar,versions,1.12.3,2020-06-04,,,,
quasar,versions,1.12.2,2020-05-30,,,,
quasar,versions,1.12.1,2020-05-29,,,,
quasar,versions,1.12.0,2020-05-28,,,,
quasar,versions,1.11.3,2020-05-17,,,,
quasar,versions,1.11.2,2020-05-15,,,,
quasar,versions,1.11.1,2020-05-10,,,,
quasar,versions,1.11.0,2020-05-10,,,,
quasar,versions,1.10.5,2020-05-05,,,,
quasar,versions,1.10.4,2020-05-04,,,,
quasar,versions,1.10.3,2020-05-03,,,,
quasar,versions,1.10.2,2020-05-03,,,,
quasar,versions,1.10.1,2020-05-03,,,,
quasar,versions,1.10.0,2020-05-01,,,,
quasar,versions,1.9.16,2020-04-24,,,,
quasar,versions,1.9.15,2020-04-15,,,,
quasar,versions,1.9.14,2020-04-08,,,,
quasar,versions,1.9.13,2020-04-05,,,,
quasar,versions,1.9.12,2020-03-29,,,,
quasar,versions,1.9.11,2020-03-23,,,,
quasar,versions,1.9.10,2020-03-14,,,,
quasar,versions,1.9.9,2020-03-10,,,,
quasar,versions,1.9.8,2020-03-04,,,,
quasar,versions,1.9.7,2020-03-02,,,,
quasar,versions,1.9.6,2020-02-28,,,,
quasar,versions,1.9.5,2020-02-28,,,,
quasar,versions,1.9.4,2020-02-23,,,,
quasar,versions,1.9.3,2020-02-18,,,,
quasar,versions,1.9.2,2020-02-14,,,,
quasar,versions,1.9.1,2020-02-12,,,,
quasar,versions,1.9.0,2020-02-11,,,,
quasar,versions,1.8.5,2020-01-31,,,,
quasar,versions,1.8.4,2020-01-31,,,,
quasar,versions,1.8.3,2020-01-25,,,,
quasar,versions,1.8.2,2020-01-23,,,,
quasar,versions,1.8.1,2020-01-23,,,,
quasar,versions,1.8.0,2020-01-22,,,,
quasar,versions,1.7.4,2020-01-16,,,,
quasar,versions,1.7.3,2020-01-15,,,,
quasar,versions,1.7.2,2020-01-15,,,,
quasar,versions,1.7.1,2020-01-13,,,,
quasar,versions,1.7.0,2020-01-11,,,,
quasar,versions,1.6.1,2020-01-05,,,,
quasar,versions,1.6.0,2020-01-05,,,,
quasar,versions,1.5.11,2019-12-21,,,,
quasar,versions,1.5.10,2019-12-20,,,,
quasar,versions,1.5.9,2019-12-11,,,,
quasar,versions,1.5.8,2019-12-10,,,,
quasar,versions,1.5.7,2019-12-08,,,,
quasar,versions,1.5.6,2019-12-08,,,,
quasar,versions,1.5.5,2019-12-06,,,,
quasar,versions,1.5.4,2019-12-03,,,,
quasar,versions,1.5.3,2019-12-02,,,,
quasar,versions,1.5.2,2019-11-29,,,,
quasar,versions,1.5.1,2019-11-28,,,,
quasar,versions,1.5.0,2019-11-27,,,,
quasar,versions,1.4.5,2019-11-20,,,,
quasar,versions,1.4.4,2019-11-18,,,,
quasar,versions,1.4.3,2019-11-12,,,,
quasar,versions,1.4.2,2019-11-12,,,,
quasar,versions,1.4.1,2019-11-09,,,,
quasar,versions,1.4.0,2019-11-07,,,,
quasar,versions,1.3.0,2019-11-02,,,,
quasar,versions,1.2.7,2019-10-26,,,,
quasar,versions,1.2.6,2019-10-26,,,,
quasar,versions,1.2.5,2019-10-22,,,,
quasar,versions,1.2.4,2019-10-19,,,,
quasar,versions,1.2.3,2019-10-19,,,,
quasar,versions,1.2.2,2019-10-16,,,,
quasar,versions,1.2.1,2019-10-11,,,,
quasar,versions,1.2.0,2019-10-10,,,,
quasar,versions,1.1.7,2019-10-06,,,,
quasar,versions,1.1.6,2019-09-29,,,,
quasar,versions,1.1.5,2019-09-27,,,,
quasar,versions,1.1.4,2019-09-23,,,,
quasar,versions,1.1.3,2019-09-21,,,,
quasar,versions,1.1.2,2019-09-17,,,,
quasar,versions,1.1.1,2019-09-17,,,,
quasar,versions,1.1.0,2019-08-27,,,,
quasar,versions,1.0.5,2019-07-13,,,,
quasar,versions,1.0.4,2019-07-09,,,,
quasar,versions,1.0.3,2019-07-04,,,,
quasar,versions,1.0.2,2019-07-03,,,,
quasar,versions,1.0.1,2019-07-03,,,,
quasar,versions,1.0.0,2019-07-03,,,,
jquery,versions,3.7.1,2023-08-28,,,,
jquery,versions,3.7.0,2023-05-11,,,,
jquery,versions,3.6.4,2023-03-08,,,,
jquery,versions,3.6.3,2022-12-20,,,,
jquery,versions,3.6.2,2022-12-13,,,,
jquery,versions,3.6.1,2022-08-26,,,,
jquery,versions,3.6.0,2021-03-02,,,,
jquery,versions,3.5.1,2020-05-04,,,,
jquery,versions,3.5.0,2020-04-10,,,,
jquery,versions,3.4.1,2019-05-01,,,,
jquery,versions,3.4.0,2019-04-10,,,,
jquery,versions,3.3.1,2018-01-20,,,,
jquery,versions,3.3.0,2018-01-19,,,,
jquery,versions,3.2.1,2017-03-20,,,,
jquery,versions,3.2.0,2017-03-16,,,,
jquery,versions,3.1.1,2016-09-22,,,,
jquery,versions,3.1.0,2016-07-07,,,,
jquery,versions,3.0.0,2016-06-09,,,,
jquery,versions,2.2.4,2016-05-20,,,,
jquery,versions,1.12.4,2016-05-20,,,,
jquery,versions,2.2.3,2016-04-05,,,,
jquery,versions,1.12.3,2016-04-05,,,,
jquery,versions,2.2.2,2016-03-17,,,,
jquery,versions,1.12.2,2016-03-17,,,,
jquery,versions,2.2.1,2016-02-22,,,,
jquery,versions,1.12.1,2016-02-22,,,,
jquery,versions,2.2.0,2016-01-08,,,,
jquery,versions,1.12.0,2016-01-08,,,,
jquery,versions,2.1.4,2015-04-28,,,,
jquery,versions,1.11.3,2015-04-28,,,,
jquery,versions,2.1.3,2014-12-18,,,,
jquery,versions,2.1.2,2014-12-17,,,,
jquery,versions,1.11.2,2014-12-17,,,,
jquery,versions,2.1.1,2014-05-01,,,,
jquery,versions,1.11.1,2014-05-01,,,,
jquery,versions,2.1.0,2014-02-19,,,,
jquery,versions,1.11.0,2014-02-19,,,,
jquery,versions,2.0.3,2013-07-03,,,,
jquery,versions,1.10.2,2013-07-03,,,,
jquery,versions,2.0.2,2013-05-30,,,,
jquery,versions,1.10.1,2013-05-30,,,,
jquery,versions,2.0.1,2013-05-24,,,,
jquery,versions,1.10.0,2013-05-24,,,,
jquery,versions,2.0.0,2013-04-18,,,,
jquery,versions,1.9.1,2013-02-04,,,,
jquery,versions,1.9.0,2013-01-14,,,,
jquery,versions,1.8.3,2012-11-13,,,,
jquery,versions,1.8.2,2012-09-20,,,,
jquery,versions,1.8.1,2012-08-30,,,,
jquery,versions,1.8.0,2012-08-09,,,,
jquery,versions,1.7.2,2012-03-21,,,,
jquery,versions,1.7.1,2011-11-21,,,,
jquery,versions,1.7.0,2011-11-03,,,,
jquery,versions,1.7,2011-11-03,,,,
jquery,versions,1.6.4,2011-09-12,,,,
jquery,versions,1.6.3,2011-09-01,,,,
jquery,versions,1.6.2,2011-06-30,,,,
jquery,versions,1.6.1,2011-05-12,,,,
jquery,versions,1.6.0,2011-05-02,,,,
jquery,versions,1.6,2011-05-02,,,,
jquery,versions,1.5.2,2011-03-31,,,,
jquery,versions,1.5.1,2011-02-23,,,,
jquery,versions,1.5.0,2011-01-31,,,,
jquery,versions,1.5,2011-01-31,,,,
jquery,versions,1.4.4,2010-11-11,,,,
jquery,versions,1.4.3,2010-10-14,,,,
jquery,versions,1.4.2,2010-02-13,,,,
jquery,versions,1.4.1,2010-01-25,,,,
jquery,versions,1.4.0,2010-01-13,,,,
jquery,versions,1.4,2010-01-13,,,,
jquery,versions,1.3.2,2009-02-19,,,,
jquery,versions,1.3.1,2009-01-22,,,,
jquery,versions,1.3.0,2009-01-13,,,,
jquery,versions,1.3,2009-01-13,,,,
jquery,versions,1.2.6,2008-05-24,,,,
jquery,versions,1.2.5,2008-05-21,,,,
jquery,versions,1.2.4,2008-05-18,,,,
jquery,versions,1.2.3,2008-02-06,,,,
jquery,versions,1.2.2,2008-01-14,,,,
jquery,versions,1.2.1,2007-09-17,,,,
jquery,versions,1.2,2007-09-10,,,,
jquery,versions,1.1.4,2007-08-24,,,,
jquery,versions,1.1.3.1,2007-07-05,,,,
jquery,versions,1.1.3,2007-07-01,,,,
jquery,versions,1.1.2,2007-02-27,,,,
jquery,versions,1.1.1,2007-01-22,,,,
jquery,versions,1.1,2007-01-15,,,,
jquery,versions,1.0.4,2006-12-13,,,,
jquery,versions,1.0.3,2006-10-28,,,,
jquery,versions,1.0.2,2006-10-10,,,,
jquery,versions,1.0.1,2006-08-31,,,,
jquery,versions,1.0,2006-08-31,,,,
tarantool,versions,3.3.1,2024-12-25,,,,
tarantool,versions,3.3.0,2024-11-29,,,,
tarantool,versions,2.11.5,2024-11-22,,,,
tarantool,versions,3.2.1,2024-10-28,,,,
tarantool,versions,3.2.0,2024-08-27,,,,
tarantool,versions,3.1.2,2024-08-26,,,,
tarantool,versions,2.11.4,2024-08-20,,,,
tarantool,versions,3.1.1,2024-08-01,,,,
tarantool,versions,2.11.3,2024-04-18,,,,
tarantool,versions,3.1.0,2024-04-16,,,,
tarantool,versions,3.0.2,2024-04-16,,,,
tarantool,versions,3.0.1,2024-01-25,,,,
tarantool,versions,3.0.0,2023-12-26,,,,
tarantool,versions,2.11.2,2023-12-07,,,,
tarantool,versions,2.10.8,2023-09-14,,,,
tarantool,versions,2.11.1,2023-08-21,,,,
tarantool,versions,2.11.0,2023-05-24,,,,
tarantool,versions,2.10.7,2023-05-24,,,,
tarantool,versions,2.10.6,2023-03-22,,,,
tarantool,versions,2.10.5,2023-02-20,,,,
tarantool,versions,1.10.15,2023-02-20,,,,
tarantool,versions,2.10.4,2022-11-11,,,,
tarantool,versions,2.10.3,2022-09-30,,,,
tarantool,versions,2.10.2,2022-09-01,,,,
tarantool,versions,2.10.1,2022-08-08,,,,
tarantool,versions,1.10.14,2022-08-08,,,,
tarantool,versions,2.10.0,2022-05-22,,,,
tarantool,versions,1.10.13,2022-04-26,,,,
tarantool,versions,2.8.4,2022-04-25,,,,
tarantool,versions,2.8.3,2021-12-22,,,,
tarantool,versions,1.10.12,2021-12-22,,,,
tarantool,versions,2.8.2,2021-08-19,,,,
tarantool,versions,2.7.3,2021-08-19,,,,
tarantool,versions,1.10.11,2021-08-19,,,,
tarantool,versions,2.9.0,2021-04-21,,,,
tarantool,versions,2.8.1,2021-04-21,,,,
tarantool,versions,2.7.2,2021-04-21,,,,
tarantool,versions,2.6.3,2021-04-21,,,,
tarantool,versions,1.10.10,2021-04-21,,,,
tarantool,versions,2.8.0,2020-12-30,,,,
tarantool,versions,2.7.1,2020-12-30,,,,
tarantool,versions,2.6.2,2020-12-30,,,,
tarantool,versions,2.5.3,2020-12-30,,,,
tarantool,versions,1.10.9,2020-12-30,,,,
tarantool,versions,2.7.0,2020-10-23,,,,
tarantool,versions,2.6.1,2020-10-23,,,,
tarantool,versions,2.5.2,2020-10-23,,,,
tarantool,versions,2.4.3,2020-10-23,,,,
tarantool,versions,1.10.8,2020-10-23,,,,
tarantool,versions,2.6.0,2020-07-17,,,,
tarantool,versions,2.5.1,2020-07-17,,,,
tarantool,versions,2.4.2,2020-07-17,,,,
tarantool,versions,2.3.3,2020-07-17,,,,
tarantool,versions,1.10.7,2020-07-17,,,,
tarantool,versions,2.5.0,2020-04-20,,,,
tarantool,versions,2.4.1,2020-04-20,,,,
tarantool,versions,2.3.2,2020-04-20,,,,
tarantool,versions,2.2.3,2020-04-20,,,,
tarantool,versions,1.10.6,2020-04-20,,,,
tarantool,versions,1.10.5,2020-01-14,,,,
tarantool,versions,2.4.0,2020-01-10,,,,
tarantool,versions,2.3.1,2019-12-31,,,,
tarantool,versions,2.2.2,2019-12-31,,,,
tarantool,versions,2.1.3,2019-11-06,,,,
tarantool,versions,1.10.4,2019-09-26,,,,
tarantool,versions,2.3.0,2019-08-02,,,,
tarantool,versions,2.2.1,2019-08-02,,,,
tarantool,versions,2.1.2,2019-04-05,,,,
tarantool,versions,1.10.3,2019-04-01,,,,
tarantool,versions,2.2.0,2019-03-22,,,,
tarantool,versions,2.1.1,2018-11-15,,,,
tarantool,versions,2.1.0,2018-10-17,,,,
tarantool,versions,1.10.2,2018-10-13,,,,
tarantool,versions,2.0.5,2018-09-18,,,,
tarantool,versions,1.9.2,2018-09-05,,,,
tarantool,versions,1.10.1,2018-05-18,,,,
tarantool,versions,1.9.1,2018-05-15,,,,
tarantool,versions,1.10.0,2018-03-07,,,,
tarantool,versions,1.9.0,2018-02-21,,,,
tarantool,versions,2.0.4,2018-02-15,,,,
tarantool,versions,1.7.7,2018-01-25,,,,
tarantool,versions,1.8.3,2017-11-21,,,,
tarantool,versions,1.7.6,2017-11-07,,,,
tarantool,versions,1.8.2,2017-08-31,,,,
tarantool,versions,1.7.5,2017-08-22,,,,
tarantool,versions,1.8.1,2017-05-17,,,,
tarantool,versions,1.7.4,2017-05-13,,,,
tarantool,versions,1.8.0,2017-05-04,,,,
tarantool,versions,1.7.3,2016-12-24,,,,
tarantool,versions,1.7.2,2016-09-29,,,,
tarantool,versions,1.6.9,2016-09-26,,,,
tarantool,versions,1.7.1,2016-07-11,,,,
tarantool,versions,1.6.8.525,2016-02-25,,,,
tarantool,versions,1.7.0,2015-11-17,,,,
tarantool,versions,1.6.8,2015-11-17,,,,
tarantool,versions,1.6.7,2015-08-31,,,,
tarantool,versions,1.6.6,2015-08-02,,,,
tarantool,versions,1.6.5,2015-04-22,,,,
tarantool,versions,1.5.5,2015-04-22,,,,
tarantool,versions,1.6.4,2014-11-24,,,,
tarantool,versions,1.5.4,2014-08-01,,,,
tarantool,versions,1.6.3,2014-07-18,,,,
tarantool,versions,1.6.2,2014-04-14,,,,
tarantool,versions,1.5.3,2014-01-28,,,,
tarantool,versions,1.6.1,2013-12-07,,,,
tarantool,versions,1.5.2,2013-12-07,,,,
tarantool,versions,1.6.0,2013-08-20,,,,
tarantool,versions,1.5.1,2013-07-08,,,,
tarantool,versions,1.5.0,2013-04-08,,,,
tarantool,versions,1.4.9,2013-04-08,,,,
apache-flink,versions,1.20.0,2024-08-01,,,,
apache-flink,versions,1.19.1,2024-06-14,,,,
apache-flink,versions,1.19.0,2024-03-15,,,,
apache-flink,versions,1.18.1,2024-01-16,,,,
apache-flink,versions,1.16.3,2023-11-28,,,,
apache-flink,versions,1.17.2,2023-11-27,,,,
apache-flink,versions,1.18.0,2023-10-24,,,,
apache-flink,versions,1.17.1,2023-05-25,,,,
apache-flink,versions,1.16.2,2023-05-25,,,,
apache-flink,versions,1.17.0,2023-03-23,,,,
apache-flink,versions,1.15.4,2023-03-14,,,,
apache-flink,versions,1.16.1,2023-01-30,,,,
apache-flink,versions,1.15.3,2022-11-23,,,,
apache-flink,versions,1.16.0,2022-10-26,,,,
apache-flink,versions,1.14.6,2022-09-27,,,,
apache-flink,versions,1.15.2,2022-08-23,,,,
apache-flink,versions,1.15.1,2022-07-05,,,,
apache-flink,versions,1.14.5,2022-06-21,,,,
apache-flink,versions,1.15.0,2022-04-26,,,,
apache-flink,versions,1.14.4,2022-03-11,,,,
apache-flink,versions,1.13.6,2022-02-16,,,,
apache-flink,versions,1.14.3,2022-01-17,,,,
apache-flink,versions,1.14.2,2021-12-16,,,,
apache-flink,versions,1.13.5,2021-12-16,,,,
apache-flink,versions,1.12.7,2021-12-16,,,,
apache-flink,versions,1.11.6,2021-12-16,,,,
apache-flink,versions,1.14.1,2021-12-14,,,,
apache-flink,versions,1.13.4,2021-12-14,,,,
apache-flink,versions,1.12.6,2021-12-14,,,,
apache-flink,versions,1.11.5,2021-12-14,,,,
apache-flink,versions,1.13.3,2021-10-19,,,,
apache-flink,versions,1.14.0,2021-09-29,,,,
apache-flink,versions,1.11.4,2021-08-05,,,,
apache-flink,versions,1.13.2,2021-08-02,,,,
apache-flink,versions,1.12.5,2021-08-02,,,,
apache-flink,versions,1.13.1,2021-05-28,,,,
apache-flink,versions,1.12.4,2021-05-20,,,,
apache-flink,versions,1.13.0,2021-04-23,,,,
apache-flink,versions,1.12.3,2021-04-23,,,,
apache-flink,versions,1.12.2,2021-03-02,,,,
apache-flink,versions,1.10.3,2021-01-29,,,,
apache-flink,versions,1.12.1,2021-01-15,,,,
apache-flink,versions,1.11.3,2020-12-17,,,,
apache-flink,versions,1.12.0,2020-12-07,,,,
apache-flink,versions,1.11.2,2020-09-15,,,,
apache-flink,versions,1.10.2,2020-08-21,,,,
apache-flink,versions,1.11.1,2020-07-21,,,,
apache-flink,versions,1.11.0,2020-07-06,,,,
apache-flink,versions,1.10.1,2020-05-12,,,,
apache-flink,versions,1.9.3,2020-04-24,,,,
apache-flink,versions,1.10.0,2020-02-11,,,,
apache-flink,versions,1.9.2,2020-01-30,,,,
apache-flink,versions,1.8.3,2019-12-11,,,,
apache-flink,versions,1.9.1,2019-10-18,,,,
apache-flink,versions,1.8.2,2019-09-12,,,,
apache-flink,versions,1.9.0,2019-08-22,,,,
apache-flink,versions,1.8.1,2019-07-10,,,,
apache-flink,versions,1.8.0,2019-04-09,,,,
apache-flink,versions,1.6.4,2019-02-22,,,,
apache-flink,versions,1.7.2,2019-02-15,,,,
apache-flink,versions,1.6.3,2018-12-23,,,,
apache-flink,versions,1.7.1,2018-12-21,,,,
apache-flink,versions,1.5.6,2018-12-21,,,,
apache-flink,versions,1.7.0,2018-11-29,,,,
apache-flink,versions,1.6.2,2018-10-29,,,,
apache-flink,versions,1.5.5,2018-10-29,,,,
apache-flink,versions,1.6.1,2018-09-20,,,,
apache-flink,versions,1.5.4,2018-09-20,,,,
apache-flink,versions,1.5.3,2018-08-21,,,,
apache-flink,versions,1.6.0,2018-08-09,,,,
apache-flink,versions,1.5.2,2018-07-31,,,,
apache-flink,versions,1.5.1,2018-07-12,,,,
apache-flink,versions,1.5.0,2018-05-25,,,,
apache-flink,versions,1.3.3,2018-03-16,,,,
apache-flink,versions,1.4.2,2018-03-09,,,,
apache-flink,versions,1.4.1,2018-02-16,,,,
apache-flink,versions,1.4.0,2017-12-12,,,,
apache-flink,versions,1.3.2,2017-08-05,,,,
apache-flink,versions,1.3.1,2017-06-20,,,,
apache-flink,versions,1.3.0,2017-05-26,,,,
apache-flink,versions,1.2.1,2017-04-11,,,,
apache-flink,versions,1.1.5,2017-03-17,,,,
apache-flink,versions,1.2.0,2017-01-29,,,,
apache-flink,versions,1.1.4,2016-12-19,,,,
apache-flink,versions,1.1.3,2016-10-10,,,,
apache-flink,versions,1.1.2,2016-09-08,,,,
apache-flink,versions,1.1.1,2016-08-09,,,,
apache-flink,versions,1.1.0,2016-08-02,,,,
apache-flink,versions,1.0.3,2016-05-06,,,,
apache-flink,versions,1.0.2,2016-04-18,,,,
apache-flink,versions,1.0.1,2016-03-31,,,,
apache-flink,versions,1.0.0,2016-03-03,,,,
apache-flink,versions,0.10.2,2016-02-03,,,,
apache-flink,versions,0.10.1,2015-11-22,,,,
apache-flink,versions,0.10.0,2015-11-10,,,,
apache-flink,versions,0.9.1,2015-08-27,,,,
apache-flink,versions,0.9.0,2015-06-18,,,,
apache-flink,versions,0.8.1,2015-02-20,,,,
apache-flink,versions,0.8.0,2015-01-21,,,,
apache-flink,versions,0.7.0,2015-01-21,,,,
apache-flink,versions,0.6,2014-08-22,,,,
apache-flink,versions,0.5,2014-05-29,,,,
apache-flink,versions,0.4,2014-01-10,,,,
cockroachdb,releases,24.3,2024-11-18,2025-11-18,2026-05-18,,
cockroachdb,releases,24.1,2024-05-20,2025-05-20,2025-11-20,,
cockroachdb,releases,23.2,2024-02-05,2025-02-05,2025-08-05,,
cockroachdb,releases,23.1,2023-05-15,2024-05-15,2024-11-15,,
cockroachdb,releases,22.2,2022-12-05,2023-12-05,2024-06-05,,
cockroachdb,releases,22.1,2022-05-24,2023-05-24,2023-11-24,,
cockroachdb,releases,21.2,2021-11-16,2022-11-16,2023-05-16,,
cockroachdb,releases,21.1,2021-05-18,2022-05-18,2022-11-18,,
cockroachdb,releases,20.2,2020-11-10,2021-11-10,2022-05-10,,
cockroachdb,releases,20.1,2020-05-12,2021-05-12,2021-11-12,,
cockroachdb,releases,2.1,2018-10-30,2019-10-30,2020-04-30,,
cockroachdb,releases,2.0,2018-04-04,2019-04-04,2019-10-04,,
cockroachdb,releases,19.2,2019-11-12,2020-11-12,2021-05-12,,
cockroachdb,releases,19.1,2019-04-30,2020-04-30,2020-10-30,,
cockroachdb,releases,1.1,2017-10-12,2018-10-12,2019-04-12,,
cockroachdb,releases,1.0,2017-05-10,2018-05-10,2018-11-10,,
cockroachdb,versions,24.3.3,2025-01-06,,,,
cockroachdb,versions,24.1.10,2025-01-03,,,,
cockroachdb,versions,23.2.19,2025-01-03,,,,
cockroachdb,versions,24.2.8,2024-12-26,,,,
cockroachdb,versions,24.3.2,2024-12-23,,,,
cockroachdb,versions,24.2.7,2024-12-23,,,,
cockroachdb,versions,24.1.9,2024-12-23,,,,
cockroachdb,versions,23.2.18,2024-12-23,,,,
cockroachdb,versions,24.3.1,2024-12-13,,,,
cockroachdb,versions,24.1.8,2024-12-09,,,,
cockroachdb,versions,24.2.6,2024-12-06,,,,
cockroachdb,versions,23.2.17,2024-11-22,,,,
cockroachdb,versions,24.3.0,2024-11-20,,,,
cockroachdb,versions,23.1.30,2024-11-19,,,,
cockroachdb,versions,23.2.16,2024-11-13,,,,
cockroachdb,versions,23.2.15,2024-11-13,,,,
cockroachdb,versions,24.2.5,2024-11-11,,,,
cockroachdb,versions,24.1.7,2024-11-11,,,,
cockroachdb,versions,23.1.29,2024-11-11,,,,
cockroachdb,versions,23.2.14,2024-10-29,,,,
cockroachdb,versions,23.2.13,2024-10-11,,,,
cockroachdb,versions,24.1.6,2024-10-07,,,,
cockroachdb,versions,24.2.4,2024-10-01,,,,
cockroachdb,versions,23.1.28,2024-10-01,,,,
cockroachdb,versions,23.1.27,2024-10-01,,,,
cockroachdb,versions,24.2.3,2024-09-23,,,,
cockroachdb,versions,24.1.5,2024-09-23,,,,
cockroachdb,versions,23.2.12,2024-09-23,,,,
cockroachdb,versions,24.2.2,2024-09-18,,,,
cockroachdb,versions,23.2.11,2024-09-11,,,,
cockroachdb,versions,23.1.26,2024-09-09,,,,
cockroachdb,versions,24.2.1,2024-09-03,,,,
cockroachdb,versions,24.1.4,2024-08-23,,,,
cockroachdb,versions,23.2.10,2024-08-23,,,,
cockroachdb,versions,23.1.25,2024-08-12,,,,
cockroachdb,versions,24.2.0,2024-08-07,,,,
cockroachdb,versions,24.1.3,2024-07-29,,,,
cockroachdb,versions,23.2.9,2024-07-22,,,,
cockroachdb,versions,23.2.8,2024-07-11,,,,
cockroachdb,versions,23.1.24,2024-07-11,,,,
cockroachdb,versions,24.1.2,2024-06-27,,,,
cockroachdb,versions,23.2.7,2024-06-25,,,,
cockroachdb,versions,24.1.1,2024-06-13,,,,
cockroachdb,versions,23.2.6,2024-06-12,,,,
cockroachdb,versions,23.1.23,2024-06-11,,,,
cockroachdb,versions,23.1.22,2024-05-21,,,,
cockroachdb,versions,24.1.0,2024-05-15,,,,
cockroachdb,versions,23.2.5,2024-05-03,,,,
cockroachdb,versions,23.1.21,2024-04-29,,,,
cockroachdb,versions,23.1.20,2024-04-29,,,,
cockroachdb,versions,23.1.19,2024-04-17,,,,
cockroachdb,versions,23.2.4,2024-04-08,,,,
cockroachdb,versions,23.1.18,2024-04-08,,,,
cockroachdb,versions,23.2.3,2024-03-13,,,,
cockroachdb,versions,23.1.17,2024-03-13,,,,
cockroachdb,versions,22.2.19,2024-02-23,,,,
cockroachdb,versions,23.2.2,2024-02-22,,,,
cockroachdb,versions,23.1.16,2024-02-22,,,,
